Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax_Iniziale,Error_Tmin_Iniziale,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,Next_Tmax,Next_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
16,2017-08-04,37.4697,126.995,82.2912,2.2579,43.14625549,85.06856537,0.08826996474999999,0.0,6.127301276,96.2405839,5296.883301,32.8,23.8,0.5,-1.1,-1.50924872,-1.29438772,36.20924872,26.39438772,34.7,25.1,-0.794451479999999,-0.83994457,-1.19748831,-0.335824950000003,-1.22161341,-1.17702924,-0.890715960000001,-0.27215752,-1.49415141,-5.57881496,-0.257987889999999,0.877784570000003
17,2017-08-04,37.6181,127.099,53.4712,0.697,47.96609879,89.71221924,0.067020427,1.962528348,4.564992517,138.7251487,5328.76416,33.0,22.3,0.3,-1.1,-0.141513379999999,-1.51632064,35.14151338,25.41632064,35,23.9,-1.63874144,-0.155985170000001,-2.09518391,-0.216366600000001,-1.43320665,-0.345460609999996,-0.185670980000001,0.0964481500000005,-0.512183829999998,-6.22577847,-0.386066739999997,0.550487480000001
18,2017-08-04,37.4832,127.024,56.4448,1.2313,42.75160599,84.01171875,0.0909586915,0.0,5.599340528,112.6958425,5312.851563,34.8,25.4,1.9,-0.7,0.390243740000003,0.402387049999998,36.10975626,26.79761295,36.5,27.2,0.73125812,1.1599413,-0.131878279999999,0.0879779699999972,-0.210105639999998,0.590576509999998,-0.244476200000001,1.74771094,-0.931944309999999,-3.98078025,0.425927550000001,2.99727788
19,2017-08-04,37.5776,126.938,75.0924,1.7678,39.90378189,78.22888947,0.025446601500000002,0.0,6.307009627,66.32271079,5356.83252,34.6,25.7,1.9,-0.9,0.219112989999999,-0.331931009999998,35.88088701,26.93193101,36.1,26.6,0.143275369999998,0.794796340000005,-0.25640469,-1.39035832,-1.39909252,0.166279209999999,-0.800718289999999,0.846575009999995,-2.10379909,-5.75201647,-0.0989965300000009,1.54811057
20,2017-08-04,37.6181,127.004,146.554,4.7296,52.62958145,94.45533752,0.040835818999999995,0.0,6.104894976,136.2809441,5405.867188,34.0,24.5,0.6,-1.7,2.07370822,1.24864248,33.22629178,25.35135752,35.3,26.6,1.09005256,2.20350137,1.24825074,1.62330501,0.870240119999998,2.06401254,0.74164077,2.69432251,0.471803250000001,-3.52172958,1.99054933,2.57643106
21,2017-08-04,37.5507,127.04,26.298,0.5721,36.26491547,76.13321686,0.06660210725,0.0,6.361714214,13.4136831,5319.623535,34.2,26.0,1.2,-1.1,-1.72874289,-0.147127510000001,38.02874289,27.64712751,36.3,27.5,0.0797081800000008,-1.39274051,0.264965280000002,-1.52130253,-0.554484860000002,-2.07307731,-0.54095916,-1.58414855,-1.93839682,-5.62381527,0.0303444900000009,0.287158679999997
22,2017-08-04,37.5102,127.086,21.9668,0.1332,42.70891953,83.86753845,0.04827939075,0.0,5.239397705,110.7713037,5309.37207,36.0,26.2,2.2,-0.9,0.881324450000001,0.533945150000001,35.81867555,27.06605485,36.7,27.6,1.17565359,2.35449153,0.590600480000003,0.659476669999997,-0.18438557,0.6650481,-0.10527991,0.788057520000002,-1.09822999,-3.27283183,0.339956320000002,1.84904867
23,2017-08-04,37.5372,126.891,15.5876,0.1554,43.40263748,76.11604309,0.024976753,0.0,6.257767469,99.00374842,5309.287109,35.4,26.8,0.5,-0.9,1.71123514,0.889100420000002,35.18876486,27.91089958,36.9,28.8,0.624493170000001,1.75328378,0.274470560000001,1.08634753,-0.606231100000002,1.54233568,-0.47309886,2.32312213,-1.81874137,-4.0057779,0.466875559999998,2.82595433
24,2017-08-04,37.5237,126.909,17.2956,0.2223,40.30762863,74.04824066,0.024596862999999997,0.0,6.731115043,65.28420997,5306.366211,35.1,26.9,0.6,-0.9,0.150734249999999,0.68085705,36.04926575,28.31914295,36.2,29,0.73698345,0.824987710000002,0.410786030000001,0.228458770000003,-0.203582369999999,0.71974728,-0.122576850000002,1.74251166,-1.71086415,-4.38491925,0.495642660000001,3.12247041
25,2017-08-04,37.5237,126.97,19.5844,0.2713,34.90303802,73.02433777,0.045433836000000005,0.0,6.813731313,11.54769882,5315.115723,35.6,26.4,1.2,-1.2,-1.84225522,0.0773668500000007,38.54225522,28.22263315,36.7,28.3,0.321949349999997,0.089944850000002,0.533111550000001,-0.248661490000003,-0.480412439999998,-0.701989140000002,-0.740418259999998,-0.343829700000001,-2.12382852,-5.37904778,0.303182459999999,1.08404964
1,2017-08-05,37.6046,126.991,212.335,2.785,66.68398285,90.56436157,0.3224506995,5.44015e-05,7.104041557,91.36704731,5441.393066,33.4,25.3,1.7,2.5,-2.09945017,-2.02547248,32.19945017,26.62547248,30.1,24.6,-0.202166439999999,0.149718299999996,-0.819110439999999,-0.18095074,-0.650157020000002,-0.397694480000002,-0.789636039999998,-0.68869587,-0.525407619999999,-0.54778365,-1.3367198,-4.87930899
2,2017-08-05,37.6046,127.032,44.7624,0.5141,51.7673912,84.94765472,0.32242699425000004,0.6376004555,4.906242698,60.80567853,5302.383301,34.9,25.1,1.5,1.1,-2.42175803,-2.10214003,34.42175803,28.20214003,32,26.1,-2.09481014,-1.49843488,-0.82873562,-0.808978549999999,-0.71657518,-0.380677059999996,-1.69648802,-0.234714920000002,-0.571940949999998,0.279378630000004,-1.63776428,-6.67688438
3,2017-08-05,37.5776,127.058,33.3068,0.2661,49.7606163,80.76925659,0.35116272175,4.1658248375,5.271120499,65.6570153,5296.95459,35.9,27.2,1.4,1.4,-3.12161407,-1.73120716,36.02161407,28.63120716,32.9,26.9,-0.263506660000001,-2.24053449,0.410869770000001,-0.97805263,-0.336581289999998,-1.78739718,-0.779852770000002,-2.77921263,-0.34213192,-1.21731118,-1.47191728,-6.61151943
4,2017-08-05,37.645,127.022,45.716,2.5348,68.79837799,96.44419098,0.27682278875,0.01677961875,4.788063029,88.8538725,5288.587402,35.8,27.1,0.1,1.5,0.592640249999995,-0.224037070000001,32.80735975,26.92403707,33.4,26.7,2.28372325,1.67728254999999,1.97500693,3.49490519,1.76803895,3.52020674000001,1.22198671,3.04598881,1.34825153,3.58688531,1.78941152,-3.3980729
5,2017-08-05,37.5507,127.135,35.038,0.5055,58.46576309,90.84770203,0.332184207,3.92590509825,5.220690687,122.2149649,5288.306641,35.4,26.0,2.0,0.7,-1.05610885,-0.566276159999997,33.95610885,27.66627616,32.9,27.1,0.000785579999998731,0.664556599999997,0.681706470000002,0.257900890000002,0.130679629999999,0.267778119999996,-0.549365290000001,0.0857718500000004,-0.19140556,0.928850179999998,-1.10476737,-4.84109694
6,2017-08-05,37.5102,127.042,54.6384,0.1457,55.00482559,82.0507431,0.33301950525,1.39257535575,5.746047427,97.98972329,5302.327637,37.2,27.7,2.1,1.3,-0.133182560000002,-1.83976454,33.93318256,28.73976454,33.8,26.9,0.266358409999999,-0.0134232599999962,1.21103129,0.527542449999999,0.885587129999998,0.0701828000000049,-0.00581148000000198,-1.16169896,-0.208898150000003,0.650030200000003,-1.58354228,-3.22806525
7,2017-08-05,37.5776,126.838,12.37,0.0985,65.65610504,88.59905243,0.34223978425,0.0,5.136490663,119.2180106,5280.373535,35.6,27.9,-0.1,1.3,1.92097306,-2.36898686,32.27902694,28.56898686,34.2,26.2,1.94491555,1.7956508,0.623744940000002,3.34731779,0.930416340000001,0.645029280000003,-0.907750919999998,3.23333494,-0.0553137200000009,3.65860324,-0.306022069999997,-2.95069891
8,2017-08-05,37.4697,126.91,52.518,1.5629,57.87718964,79.61774445,0.303544092,0.7929686035,6.218282511,90.30613037,5287.229492,36.8,27.6,1.9,1.6,-1.15978009,-1.00000981,34.35978009,28.90000981,33.2,27.9,0.095462450000003,0.845390649999999,0.133868230000001,1.15006398,0,0,-0.536178750000001,0.970556599999995,-0.417928620000001,1.28597197,-2.45937554,-4.88727142
9,2017-08-05,37.4967,126.826,50.9312,0.4125,63.67869949,88.21479797,0.335100999,0.0008521335,5.740849227,96.45548725,5309.967773,36.5,27.5,1.2,1.0,1.22246416,-2.16201893,32.97753584,28.26201893,34.2,26.1,1.16983139,2.04755237,1.44076961,2.51174131,0.45202866,1.84929582,-0.577574340000002,2.56147905,-0.00776837000000086,2.4001645,-0.502866170000001,-4.69630582
10,2017-08-05,37.4562,126.955,208.507,5.1782,53.78395462,83.64817047,0.2886910125,0.0663915445,6.387427201,70.68359955,5268.813477,35.4,24.5,1.7,-0.5,-0.837419840000003,-2.64475653,33.13741984,27.34475653,32.3,24.7,-1.50170605,0.159708760000001,0.465893359999999,1.09665288,-1.11605495,-0.0787251800000028,-2.43661954,0.31892465,-0.748186869999998,1.48724495,-1.6836854,-5.27064077
11,2017-08-05,37.5372,127.085,28.7,0.6233,50.58635712,82.21855164,0.33777639425,0.4096952235,5.407524218,79.43887067,5301.025391,36.9,26.5,2.5,1.4,-1.61530137,-2.44033579,35.21530137,28.74033579,33.6,26.3,-0.726407999999999,-0.453029790000002,-0.455402379999999,-0.324949230000001,-0.584502749999999,-0.104149450000001,-0.810663470000001,-1.82007396,-1.15958033,-0.450829600000006,-2.48145475,-5.97944265
12,2017-08-05,37.5507,126.988,132.118,0.5931,45.51192093,79.55049133,0.31411003825,0.079294915,6.551393876,30.47424269,5350.594238,35.6,26.5,0.5,2.4,-0.417105710000001,-3.72037992,34.81710571,28.52037992,34.4,24.8,-0.705619349999999,-0.653167320000001,-1.27462929,0.701761740000002,-0.76398197,-0.627295089999997,-1.54352599,-0.87078314,-1.52302698,1.25541528,-2.65622637,-5.95082484
14,2017-08-05,37.4967,126.927,30.968,0.618,47.40106201,76.66676331,0.31668526449999995,0.20121034725,6.600016445,44.65750098,5287.500977,36.2,28.1,1.7,2.1,-1.41618518,-3.06464717,34.71618518,29.56464717,33.3,26.5,-0.0971299799999983,-0.936138679999999,-0.065872370000001,-0.33740152,-0.855139449999999,-0.845681999999996,-1.27263386,-0.974768259999998,-0.869905889999998,0.0230688800000038,-2.50528073,-5.4560405
15,2017-08-05,37.5507,126.937,30.0464,0.8552,50.17429352,77.94779968,0.32067979925,0.01153915,6.775803745,25.42253757,5304.320313,36.4,27.7,1.9,2.0,-1.71428955,-4.10448023,34.81428955,29.60448023,33.1,25.5,-0.437417379999999,-1.03865384,-0.63127192,-0.2286061,-0.160317549999998,-1.70322599,-1.14031354,-0.867561199999997,-0.853364379999999,-0.0638786399999987,-2.05714829,-5.79032903
16,2017-08-05,37.4697,126.995,82.2912,2.2579,59.44178009,87.80998993,0.281329114,0.014324178,6.237571836,82.37233321,5269.60498,34.7,25.1,1.9,1.3,-1.77927796,-3.76448451,33.67927796,27.86448451,31.9,24.1,-1.29438772,-1.50924872,-0.794451479999999,-0.83994457,-1.19748831,-0.335824950000003,-1.22161341,-1.17702924,-0.890715960000001,-0.27215752,-1.49415141,-5.57881496
17,2017-08-05,37.6181,127.099,53.4712,0.697,59.19948196,90.4105835,0.34734937200000005,1.276943863,4.677666008,101.870698,5302.347168,35.0,23.9,2.0,1.6,-1.06095761,-2.05037636,33.86095761,27.35037636,32.8,25.3,-1.51632064,-0.141513379999999,-1.63874144,-0.155985170000001,-2.09518391,-0.216366600000001,-1.43320665,-0.345460609999996,-0.185670980000001,0.0964481500000005,-0.512183829999998,-6.22577847
18,2017-08-05,37.4832,127.024,56.4448,1.2313,59.94298553,85.49533081,0.30466793999999997,0.5411197345000001,5.886795839,100.0683128,5286.085938,36.5,27.2,1.7,1.8,-0.0757408299999938,-3.00848784,33.77574083,28.20848784,33.7,25.2,0.402387049999998,0.390243740000003,0.73125812,1.1599413,-0.131878279999999,0.0879779699999972,-0.210105639999998,0.590576509999998,-0.244476200000001,1.74771094,-0.931944309999999,-3.98078025
19,2017-08-05,37.5776,126.938,75.0924,1.7678,56.06576157,82.50659943,0.33359507250000003,0.0,6.522390256,48.59468603,5330.692383,36.1,26.6,1.5,0.9,-1.31100541,-4.07632925,33.91100541,28.67632925,32.6,24.6,-0.331931009999998,0.219112989999999,0.143275369999998,0.794796340000005,-0.25640469,-1.39035832,-1.39909252,0.166279209999999,-0.800718289999999,0.846575009999995,-2.10379909,-5.75201647
20,2017-08-05,37.6181,127.004,146.554,4.7296,70.30412292,95.67967224,0.29718077275,0.00268331,6.030272295,87.21272278,5380.158691,35.3,26.6,1.3,2.1,0.400639599999998,-0.230007730000001,32.3993604,26.53000773,32.8,26.3,1.24864248,2.07370822,1.09005256,2.20350137,1.24825074,1.62330501,0.870240119999998,2.06401254,0.74164077,2.69432251,0.471803250000001,-3.52172958
21,2017-08-05,37.5507,127.04,26.298,0.5721,49.76651382,79.35775757,0.33882792925,2.8073230710000003,5.668998152,68.67115098,5293.375,36.3,27.5,2.1,1.5,-2.72989588999999,-3.47217631,35.92989589,28.97217631,33.2,25.5,-0.147127510000001,-1.72874289,0.0797081800000008,-1.39274051,0.264965280000002,-1.52130253,-0.554484860000002,-2.07307731,-0.54095916,-1.58414855,-1.93839682,-5.62381527
22,2017-08-05,37.5102,127.086,21.9668,0.1332,57.75185394,84.85132599,0.311539739,0.1099861575,5.228653838,100.7525554,5282.966309,36.7,27.6,0.7,1.4,0.152133730000003,-1.36976656,33.94786627,28.56976656,34.1,27.2,0.533945150000001,0.881324450000001,1.17565359,2.35449153,0.590600480000003,0.659476669999997,-0.18438557,0.6650481,-0.10527991,0.788057520000002,-1.09822999,-3.27283183
23,2017-08-05,37.5372,126.891,15.5876,0.1554,60.86958694,80.51999664,0.3431555065,0.0,6.14302206,75.02706782,5282.941406,36.9,28.8,1.5,2.0,0.848324059999996,-1.72761224,33.55167594,29.52761224,34.4,27.8,0.889100420000002,1.71123514,0.624493170000001,1.75328378,0.274470560000001,1.08634753,-0.606231100000002,1.54233568,-0.47309886,2.32312213,-1.81874137,-4.0057779
24,2017-08-05,37.5237,126.909,17.2956,0.2223,51.88777924,76.15629578,0.33192784,0.042505273,6.335316489,59.39863062,5279.942383,36.2,29.0,1.1,2.1,0.515409099999999,-3.41934244,33.9845909,29.61934244,34.5,26.2,0.68085705,0.150734249999999,0.73698345,0.824987710000002,0.410786030000001,0.228458770000003,-0.203582369999999,0.71974728,-0.122576850000002,1.74251166,-1.71086415,-4.38491925
25,2017-08-05,37.5237,126.97,19.5844,0.2713,45.36660767,76.16748047,0.3324952115,0.0054945392499999995,6.707852344,12.90007957,5288.856445,36.7,28.3,1.1,1.9,-1.60287269,-2.72025878,35.70287269,29.52025878,34.1,26.8,0.0773668500000007,-1.84225522,0.321949349999997,0.089944850000002,0.533111550000001,-0.248661490000003,-0.480412439999998,-0.701989140000002,-0.740418259999998,-0.343829700000001,-2.12382852,-5.37904778
1,2017-08-06,37.6046,126.991,212.335,2.785,57.86719131,92.5300827,0.059280173500000005,0.0,6.784948071,111.550152,5415.057617,30.1,24.6,-3.3,-0.7,-0.66156835,-1.22478293,31.76156835,24.32478293,31.1,23.1,-2.02547248,-2.09945017,-0.202166439999999,0.149718299999996,-0.819110439999999,-0.18095074,-0.650157020000002,-0.397694480000002,-0.789636039999998,-0.68869587,-0.525407619999999,-0.54778365
2,2017-08-06,37.6046,127.032,44.7624,0.5141,47.13848114,83.63581848,0.06707815774999999,0.0,6.760727177,78.07491851,5275.48584,32.0,26.1,-2.9,1.0,-0.489404109999995,-1.29182022,34.08940411,25.69182022,33.6,24.4,-2.10214003,-2.42175803,-2.09481014,-1.49843488,-0.82873562,-0.808978549999999,-0.71657518,-0.380677059999996,-1.69648802,-0.234714920000002,-0.571940949999998,0.279378630000004
3,2017-08-06,37.5776,127.058,33.3068,0.2661,40.41962814,79.77261353,0.07370176225,0.0,6.947975308,17.33669494,5270.064941,32.9,26.9,-3.0,-0.3,-1.3186791,0.5496567,35.8186791,26.0503433,34.5,26.6,-1.73120716,-3.12161407,-0.263506660000001,-2.24053449,0.410869770000001,-0.97805263,-0.336581289999998,-1.78739718,-0.779852770000002,-2.77921263,-0.34213192,-1.21731118
4,2017-08-06,37.645,127.022,45.716,2.5348,60.75721359,94.71134186,0.06520064225,0.0,6.615194216,123.2913503,5261.443359,33.4,26.7,-2.4,-0.4,2.95992593,1.79658084,31.74007407,24.50341916,34.7,26.3,-0.224037070000001,0.592640249999995,2.28372325,1.67728254999999,1.97500693,3.49490519,1.76803895,3.52020674000001,1.22198671,3.04598881,1.34825153,3.58688531
5,2017-08-06,37.5507,127.135,35.038,0.5055,48.52616882,91.2075882,0.08253142649999999,0.0,5.85594669,155.7115199,5261.231445,32.9,27.1,-2.5,1.1,0.26726043,0.749985370000001,34.13273957,25.45001463,34.4,26.2,-0.566276159999997,-1.05610885,0.000785579999998731,0.664556599999997,0.681706470000002,0.257900890000002,0.130679629999999,0.267778119999996,-0.549365290000001,0.0857718500000004,-0.19140556,0.928850179999998
6,2017-08-06,37.5102,127.042,54.6384,0.1457,47.19240952,83.3105011,0.055761123499999996,0.0,6.517422209,74.5757548,5275.238281,33.8,26.9,-3.4,-0.8,-0.0633023700000024,0.85737189,34.96330237,26.34262811,34.9,27.2,-1.83976454,-0.133182560000002,0.266358409999999,-0.0134232599999962,1.21103129,0.527542449999999,0.885587129999998,0.0701828000000049,-0.00581148000000198,-1.16169896,-0.208898150000003,0.650030200000003
7,2017-08-06,37.5776,126.838,12.37,0.0985,65.09237671,92.55162048,0.07725085300000001,0.0,5.967236499,159.6325251,5253.399414,34.2,26.2,-1.4,-1.7,2.31127885,0.932904400000002,31.48872115,24.8670956,33.8,25.8,-2.36898686,1.92097306,1.94491555,1.7956508,0.623744940000002,3.34731779,0.930416340000001,0.645029280000003,-0.907750919999998,3.23333494,-0.0553137200000009,3.65860324
8,2017-08-06,37.4697,126.91,52.518,1.5629,54.9306488,87.45001221,0.07816378874999999,0.0,5.943002701,72.13769237,5259.929688,33.2,27.9,-3.6,0.3,0.34464139,-0.204147679999998,33.65535861,25.50414768,34,25.3,-1.00000981,-1.15978009,0.095462450000003,0.845390649999999,0.133868230000001,1.15006398,0,0,-0.536178750000001,0.970556599999995,-0.417928620000001,1.28597197
9,2017-08-06,37.4967,126.826,50.9312,0.4125,57.13762665,93.31461334,0.0585009175,0.0,6.054389387,129.9398283,5283.059082,34.2,26.1,-2.3,-1.4,1.42229848,0.675571429999998,32.67770152,24.52442857,34.1,25.2,-2.16201893,1.22246416,1.16983139,2.04755237,1.44076961,2.51174131,0.45202866,1.84929582,-0.577574340000002,2.56147905,-0.00776837000000086,2.4001645
10,2017-08-06,37.4562,126.955,208.507,5.1782,55.69284439,89.55453491,0.06379315725,0.0,6.334370573,76.73210994,5239.571777,32.3,24.7,-3.1,0.2,-0.210319830000003,-1.52444588,32.21031983,24.62444588,32,23.1,-2.64475653,-0.837419840000003,-1.50170605,0.159708760000001,0.465893359999999,1.09665288,-1.11605495,-0.0787251800000028,-2.43661954,0.31892465,-0.748186869999998,1.48724495
11,2017-08-06,37.5372,127.085,28.7,0.6233,42.69827271,82.4670105,0.06481498699999999,0.0,6.322275221,65.21028598,5274.280762,33.6,26.3,-3.3,-0.2,-1.86684805,0.496729040000002,36.36684805,26.30327096,34.5,26.8,-2.44033579,-1.61530137,-0.726407999999999,-0.453029790000002,-0.455402379999999,-0.324949230000001,-0.584502749999999,-0.104149450000001,-0.810663470000001,-1.82007396,-1.15958033,-0.450829600000006
12,2017-08-06,37.5507,126.988,132.118,0.5931,45.50004959,78.2353363,0.07906541875,0.0,6.633460522,23.94628429,5323.390137,34.4,24.8,-1.2,-1.7,-1.41267209,-1.23559193,35.21267209,26.13559193,33.8,24.9,-3.72037992,-0.417105710000001,-0.705619349999999,-0.653167320000001,-1.27462929,0.701761740000002,-0.76398197,-0.627295089999997,-1.54352599,-0.87078314,-1.52302698,1.25541528
13,2017-08-06,37.5776,127.083,59.8324,2.6865,40.98320389,83.89932251,0.08350716425,0.0,6.663215895,62.16252891,5255.987793,33.1,27.5,0.0,0.0,-0.434415659999999,1.78942192,35.53441566,25.51057808,35.1,27.3,0,0,0.843780249999998,-0.46912038,1.35880896,-0.109776570000001,0.410852539999997,0.166598900000004,0.221077989999998,-0.832792429999998,0.285109119999998,-0.1204939
14,2017-08-06,37.4967,126.927,30.968,0.618,47.36038971,84.59815979,0.0714423725,0.0,6.099276195,21.82404284,5260.458496,33.3,26.5,-2.9,-1.6,-1.73779464,0.150258919999999,35.33779464,26.04974108,33.6,26.2,-3.06464717,-1.41618518,-0.0971299799999983,-0.936138679999999,-0.065872370000001,-0.33740152,-0.855139449999999,-0.845681999999996,-1.27263386,-0.974768259999998,-0.869905889999998,0.0230688800000038
15,2017-08-06,37.5507,126.937,30.0464,0.8552,46.78286362,82.34037018,0.09128191325,0.0,6.161724557,23.8943547,5277.600586,33.1,25.5,-3.3,-2.2,-0.280311760000004,-0.476027389999999,34.18031176,26.07602739,33.9,25.6,-4.10448023,-1.71428955,-0.437417379999999,-1.03865384,-0.63127192,-0.2286061,-0.160317549999998,-1.70322599,-1.14031354,-0.867561199999997,-0.853364379999999,-0.0638786399999987
16,2017-08-06,37.4697,126.995,82.2912,2.2579,52.81014633,86.20684052,0.053011029,0.0,6.580249399,97.31669438,5241.705566,31.9,24.1,-2.8,-1.0,0.162370279999998,-1.31085759,32.83762972,25.71085759,33,24.4,-3.76448451,-1.77927796,-1.29438772,-1.50924872,-0.794451479999999,-0.83994457,-1.19748831,-0.335824950000003,-1.22161341,-1.17702924,-0.890715960000001,-0.27215752
17,2017-08-06,37.6181,127.099,53.4712,0.697,47.93525314,88.85046387,0.06570013125,0.0,5.772778084,154.2582114,5275.314941,32.8,25.3,-2.2,1.4,0.609412830000004,-1.51342447,33.49058717,24.91342447,34.1,23.4,-2.05037636,-1.06095761,-1.51632064,-0.141513379999999,-1.63874144,-0.155985170000001,-2.09518391,-0.216366600000001,-1.43320665,-0.345460609999996,-0.185670980000001,0.0964481500000005
18,2017-08-06,37.4832,127.024,56.4448,1.2313,52.95447922,86.75091553,0.055565076000000005,0.0,6.402359188,116.2068002,5258.703613,33.7,25.2,-2.8,-2.0,1.63353336,-0.270037219999999,32.86646664,26.07003722,34.5,25.8,-3.00848784,-0.0757408299999938,0.402387049999998,0.390243740000003,0.73125812,1.1599413,-0.131878279999999,0.0879779699999972,-0.210105639999998,0.590576509999998,-0.244476200000001,1.74771094
19,2017-08-06,37.5776,126.938,75.0924,1.7678,49.4151001,87.2883606,0.06898515799999999,0.0,5.949886501,59.66488576,5303.9375,32.6,24.6,-3.5,-2.0,0.74603698,-0.712587840000001,33.35396302,25.21258784,34.1,24.5,-4.07632925,-1.31100541,-0.331931009999998,0.219112989999999,0.143275369999998,0.794796340000005,-0.25640469,-1.39035832,-1.39909252,0.166279209999999,-0.800718289999999,0.846575009999995
20,2017-08-06,37.6181,127.004,146.554,4.7296,60.76617813,95.6234436,0.060968332,0.0,7.161099424,112.2583118,5353.847168,32.8,26.3,-2.5,-0.3,2.49612065,1.33788503,31.50387935,24.16211497,34,25.5,-0.230007730000001,0.400639599999998,1.24864248,2.07370822,1.09005256,2.20350137,1.24825074,1.62330501,0.870240119999998,2.06401254,0.74164077,2.69432251
21,2017-08-06,37.5507,127.04,26.298,0.5721,42.46920013,79.83841705,0.075325808,0.0,6.741661946,14.21416553,5266.51416,33.2,25.5,-3.1,-2.0,-1.96438218,0.39021855,36.46438218,26.40978145,34.5,26.8,-3.47217631,-2.72989588999999,-0.147127510000001,-1.72874289,0.0797081800000008,-1.39274051,0.264965280000002,-1.52130253,-0.554484860000002,-2.07307731,-0.54095916,-1.58414855
22,2017-08-06,37.5102,127.086,21.9668,0.1332,49.59324646,88.22641754,0.047314744,0.0,6.384508282,119.9637206,5255.947266,34.1,27.2,-2.6,-0.4,0.538580840000002,0.522916899999998,34.36141916,26.1770831,34.9,26.7,-1.36976656,0.152133730000003,0.533945150000001,0.881324450000001,1.17565359,2.35449153,0.590600480000003,0.659476669999997,-0.18438557,0.6650481,-0.10527991,0.788057520000002
23,2017-08-06,37.5372,126.891,15.5876,0.1554,56.15725708,90.59767151,0.077441098,0.0,6.052317848,94.74493448,5255.983398,34.4,27.8,-2.5,-1.0,2.37341884,1.32984226,32.92658116,25.37015774,35.3,26.7,-1.72761224,0.848324059999996,0.889100420000002,1.71123514,0.624493170000001,1.75328378,0.274470560000001,1.08634753,-0.606231100000002,1.54233568,-0.47309886,2.32312213
24,2017-08-06,37.5237,126.909,17.2956,0.2223,50.17311478,87.71564484,0.07639930025,0.0,6.073042214,62.14504401,5252.905273,34.5,26.2,-1.7,-2.8,1.37464582,1.04241524,34.02535418,25.75758476,35.4,26.8,-3.41934244,0.515409099999999,0.68085705,0.150734249999999,0.73698345,0.824987710000002,0.410786030000001,0.228458770000003,-0.203582369999999,0.71974728,-0.122576850000002,1.74251166
25,2017-08-06,37.5237,126.97,19.5844,0.2713,44.26376343,78.45104218,0.08383937875,0.0,6.419256002,11.67619129,5261.985352,34.1,26.8,-2.6,-1.5,-0.889752919999999,0.299726770000003,35.68975292,26.80027323,34.8,27.1,-2.72025878,-1.60287269,0.0773668500000007,-1.84225522,0.321949349999997,0.089944850000002,0.533111550000001,-0.248661490000003,-0.480412439999998,-0.701989140000002,-0.740418259999998,-0.343829700000001
1,2017-08-07,37.6046,126.991,212.335,2.785,74.20458984,91.7940979,0.40384387374999997,0.0,4.718111753,53.31374537,5388.140137,31.1,23.1,1.0,-1.5,1.44646251,-1.54660044,27.35353749,24.04660044,28.8,22.5,-1.22478293,-0.66156835,-2.02547248,-2.09945017,-0.202166439999999,0.149718299999996,-0.819110439999999,-0.18095074,-0.650157020000002,-0.397694480000002,-0.789636039999998,-0.68869587
2,2017-08-07,37.6046,127.032,44.7624,0.5141,61.86048889,88.29633331,0.39538061025,0.0,4.989359786,45.22888152,5247.996582,33.6,24.4,1.6,-1.7,0.93116392,-1.62626524,29.76883608,25.32626524,30.7,23.7,-1.29182022,-0.489404109999995,-2.10214003,-2.42175803,-2.09481014,-1.49843488,-0.82873562,-0.808978549999999,-0.71657518,-0.380677059999996,-1.69648802,-0.234714920000002
3,2017-08-07,37.5776,127.058,33.3068,0.2661,56.27677536,83.07128906,0.42592826475,0.0,5.176954587,11.37341956,5242.594238,34.5,26.6,1.6,-0.3,0.15907236,-0.850852830000001,30.74092764,26.25085283,30.9,25.4,0.5496567,-1.3186791,-1.73120716,-3.12161407,-0.263506660000001,-2.24053449,0.410869770000001,-0.97805263,-0.336581289999998,-1.78739718,-0.779852770000002,-2.77921263
4,2017-08-07,37.645,127.022,45.716,2.5348,75.53786469,96.28679657,0.3774078,0.0,4.667452365,67.81835896,5233.789063,34.7,26.3,1.3,-0.4,2.99199597,1.3005454,28.70800403,24.3994546,31.7,25.7,1.79658084,2.95992593,-0.224037070000001,0.592640249999995,2.28372325,1.67728254999999,1.97500693,3.49490519,1.76803895,3.52020674000001,1.22198671,3.04598881
5,2017-08-07,37.5507,127.135,35.038,0.5055,67.55757141,90.72917938,0.39423308999999995,0.0,4.784200291,87.64067618,5233.574219,34.4,26.2,1.5,-0.9,1.94772566,-1.0757533,29.25227434,25.2757533,31.2,24.2,0.749985370000001,0.26726043,-0.566276159999997,-1.05610885,0.000785579999998731,0.664556599999997,0.681706470000002,0.257900890000002,0.130679629999999,0.267778119999996,-0.549365290000001,0.0857718500000004
